Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds,Name_A,Height_A,Weight_A,Reach_A,Stance_A,Fighter_A_id,DOB_A,Name_B,Height_B,Weight_B,Reach_B,Stance_B,Fighter_B_id,DOB_B
1998-10-16,"Sao Paulo, Brazil",win,Tsuyoshi Kohsaka,Pete Williams,0.0,0.0,14.0,13.0,3.0,0.0,5.0,0,Heavyweight,U-DEC,,2,3:00,32a3025d5db456ae,180,Tsuyoshi Kohsaka,180.34,102.0582,,Orthodox,b76ed59283d3559c,1970-03-06,Pete Williams,190.5,106.59412,,Orthodox,6291ac0a3726732f,1975-07-10
1998-10-16,"Sao Paulo, Brazil",win,Ebenezer Fontes Braga,Jeremy Horn,0.0,0.0,9.0,3.0,1.0,0.0,1.0,0,Middleweight,SUB,Guillotine Choke,1,3:27,32a3025d5db456ae,207,Ebenezer Fontes Braga,182.88,90.264808,,Orthodox,dc950d59dc590aca,1969-04-14,Jeremy Horn,185.42,83.91452,187.96,Orthodox,8d26912cd2aeb366,1975-08-25
1998-10-16,"Sao Paulo, Brazil",win,Tulio Palhares,Adriano Santos,0.0,0.0,31.0,11.0,4.0,2.0,0.0,0,Middleweight,KO/TKO,Punches,1,9:00,32a3025d5db456ae,540,Tulio Palhares,,81.64656,,,e8c170a64dc920ac,,Adriano Santos,,,,,c6e6926a81adcd00,
1998-10-16,"Sao Paulo, Brazil",win,Cesar Marscucci,Paulo Santos,,,,,,,,--,Lightweight,KO/TKO,,1,10:27,32a3025d5db456ae,627,Cesar Marscucci,,,,,e8efeb9cf33b1941,,Paulo Santos,,,,,7ca4c3f8aa8bacae,
2024-08-17,"Perth, Western Australia, Australia",win,Dricus Du Plessis,Israel Adesanya,0.0,0.0,90.0,97.0,4.0,0.0,2.0,0,Middleweight,SUB,Rear Naked Choke,4,3:38,32ba186f4b0e3267,218,Dricus Du Plessis,185.42,83.91452,193.04,Switch,0d7b51c9d2649a6e,1994-01-14,Israel Adesanya,193.04,83.91452,203.2,Switch,1338e2c7480bdf9e,1989-07-22
2024-08-17,"Perth, Western Australia, Australia",win,Kai Kara-France,Steve Erceg,2.0,0.0,18.0,9.0,0.0,0.0,0.0,0,Flyweight,KO/TKO,Punch,1,4:04,32ba186f4b0e3267,244,Kai Kara-France,162.56,56.699,175.26,Orthodox,853eb0dd5c0e2149,1993-03-26,Steve Erceg,172.72,56.699,172.72,Orthodox,32ab52e5de93092d,1995-07-27
2024-08-17,"Perth, Western Australia, Australia",win,Dan Hooker,Mateusz Gamrot,0.0,0.0,65.0,64.0,0.0,5.0,0.0,0,Lightweight,S-DEC,,3,5:00,32ba186f4b0e3267,300,Dan Hooker,182.88,70.30676,190.5,Switch,193b9d1858bc4df3,1990-02-13,Mateusz Gamrot,177.8,70.30676,177.8,Southpaw,72db2a14ffa73ece,1990-12-11
2024-08-17,"Perth, Western Australia, Australia",win,Jairzinho Rozenstruik,Tai Tuivasa,0.0,0.0,91.0,37.0,0.0,0.0,0.0,0,Heavyweight,S-DEC,,3,5:00,32ba186f4b0e3267,300,Jairzinho Rozenstruik,187.96,109.769264,198.12,Orthodox,2cd428e9606856fd,1988-03-17,Tai Tuivasa,187.96,119.748288,190.5,Southpaw,c62fbc117d57b943,1993-03-16
2024-08-17,"Perth, Western Australia, Australia",win,Carlos Prates,Li Jingliang,3.0,0.0,55.0,41.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Punch,2,4:02,32ba186f4b0e3267,242,Carlos Prates,185.42,77.11064,198.12,Switch,7ee0fd831c0fe7c3,1993-08-17,Li Jingliang,182.88,77.11064,180.34,Orthodox,e64b96c07d7ce999,1988-03-20
2024-08-17,"Perth, Western Australia, Australia",win,Valter Walker,Junior Tafa,0.0,0.0,4.0,5.0,2.0,0.0,1.0,0,Heavyweight,SUB,Heel Hook,1,4:56,32ba186f4b0e3267,296,Valter Walker,198.12,120.20188,198.12,Orthodox,f5779a2303ed76ec,1997-12-14,Junior Tafa,190.5,108.86208,190.5,Orthodox,c15fa95b9a12fde4,1996-09-21
2024-08-17,"Perth, Western Australia, Australia",win,Ricardo Ramos,Josh Culibao,0.0,1.0,27.0,70.0,1.0,0.0,1.0,0,Featherweight,S-DEC,,3,5:00,32ba186f4b0e3267,300,Ricardo Ramos,175.26,65.77083999999999,182.88,Orthodox,1ae8f3c723aacff4,1995-08-01,Josh Culibao,177.8,65.77083999999999,185.42,Orthodox,6751eacd16bd59bc,1994-05-24
2024-08-17,"Perth, Western Australia, Australia",win,Casey O'Neill,Luana Santos,0.0,0.0,83.0,41.0,0.0,1.0,1.0,0,Women's Flyweight,U-DEC,,3,5:00,32ba186f4b0e3267,300,Casey O'Neill,167.64,56.699,175.26,Orthodox,04835018f90b118c,1997-10-07,Luana Santos,167.64,56.699,170.18,Orthodox,5078e1dacf9d25f4,2000-04-16
2024-08-17,"Perth, Western Australia, Australia",win,Jack Jenkins,Herbert Burns,2.0,0.0,73.0,24.0,0.0,2.0,0.0,0,Featherweight,KO/TKO,Punches,3,0:48,32ba186f4b0e3267,48,Jack Jenkins,170.18,65.77083999999999,172.72,Switch,a9da3158dd2c2b5a,1993-11-03,Herbert Burns,175.26,65.77083999999999,185.42,Orthodox,4f140403000158b5,1988-02-02
2024-08-17,"Perth, Western Australia, Australia",win,Tom Nolan,Alex Reyes,0.0,0.0,84.0,69.0,0.0,2.0,1.0,0,Lightweight,U-DEC,,3,5:00,32ba186f4b0e3267,300,Tom Nolan,190.5,70.30676,185.42,Southpaw,6c3b2525436cf5d4,2000-03-08,Alex Reyes,180.34,70.30676,185.42,Orthodox,dc07493a87dc0a6e,1986-10-02
2024-08-17,"Perth, Western Australia, Australia",win,Song Kenan,Ricky Glenn,0.0,0.0,87.0,40.0,1.0,2.0,0.0,0,Welterweight,U-DEC,,3,5:00,32ba186f4b0e3267,300,Song Kenan,182.88,77.11064,180.34,Orthodox,32490e80ddab1e5a,1990-03-10,Ricky Glenn,182.88,77.11064,177.8,Southpaw,814ff3018127e8fc,1989-04-12
2024-08-17,"Perth, Western Australia, Australia",win,Jesus Aguilar,Stewart Nicoll,0.0,0.0,3.0,8.0,0.0,1.0,1.0,0,Flyweight,SUB,Guillotine Choke,1,2:39,32ba186f4b0e3267,159,Jesus Aguilar,162.56,56.699,157.48,Orthodox,c051c2e12d692b8a,1996-03-13,Stewart Nicoll,165.1,56.699,165.1,Orthodox,2bd98ab77a8daa75,1994-11-04
2022-01-22,"Anaheim, California, USA",win,Francis Ngannou,Ciryl Gane,0.0,0.0,43.0,63.0,4.0,1.0,0.0,3,Heavyweight,U-DEC,,5,5:00,335ad945324c3a2e,300,Francis Ngannou,193.04,113.398,210.82,Orthodox,8d03ce87ca14e778,1986-09-05,Ciryl Gane,193.04,111.13004,205.74,Orthodox,787bb1f087ccff8a,1990-04-12
2022-01-22,"Anaheim, California, USA",win,Deiveson Figueiredo,Brandon Moreno,3.0,0.0,86.0,105.0,2.0,1.0,0.0,0,Flyweight,U-DEC,,5,5:00,335ad945324c3a2e,300,Deiveson Figueiredo,165.1,61.23492,172.72,Orthodox,aa72b0f831d0bfe5,1987-12-18,Brandon Moreno,170.18,56.699,177.8,Orthodox,792be9a24df82ed6,1993-12-07
2022-01-22,"Anaheim, California, USA",win,Michel Pereira,Andre Fialho,0.0,0.0,107.0,45.0,1.0,0.0,0.0,0,Welterweight,U-DEC,,3,5:00,335ad945324c3a2e,300,Michel Pereira,185.42,83.91452,185.42,Orthodox,595db60957de51d3,1993-10-06,Andre Fialho,182.88,77.11064,187.96,Orthodox,33efaf2d0941cfcf,1994-04-07
2022-01-22,"Anaheim, California, USA",win,Said Nurmagomedov,Cody Stamann,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0,Bantamweight,SUB,Guillotine Choke,1,0:47,335ad945324c3a2e,47,Said Nurmagomedov,172.72,61.23492,177.8,Orthodox,0fd5f4b838e890cc,1992-04-05,Cody Stamann,167.64,61.23492,162.56,Orthodox,bf7ad5628363eec9,1989-11-09
2022-01-22,"Anaheim, California, USA",win,Michael Morales,Trevin Giles,1.0,0.0,26.0,8.0,0.0,1.0,0.0,1,Welterweight,KO/TKO,Punches,1,4:06,335ad945324c3a2e,246,Michael Morales,182.88,77.11064,200.66,Orthodox,c32aeb1a59e6272d,1999-06-24,Trevin Giles,182.88,77.11064,187.96,Orthodox,b27a1fcb56a3035a,1992-08-06
2022-01-22,"Anaheim, California, USA",win,Victor Henry,Raoni Barcelos,0.0,0.0,181.0,134.0,0.0,1.0,0.0,0,Bantamweight,U-DEC,,3,5:00,335ad945324c3a2e,300,Victor Henry,170.18,61.23492,172.72,Switch,eb8d8c2a95cfccb8,1987-05-04,Raoni Barcelos,170.18,61.23492,170.18,Orthodox,b9f28e7045fdfce7,1987-05-01
2022-01-22,"Anaheim, California, USA",win,Jack Della Maddalena,Pete Rodriguez,1.0,0.0,43.0,25.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Punch,1,2:59,335ad945324c3a2e,179,Jack Della Maddalena,180.34,77.11064,185.42,Switch,6b453bc35a823c3f,1996-09-10,Pete Rodriguez,175.26,77.11064,180.34,Switch,776d4262c4da38bf,1996-11-13
2022-01-22,"Anaheim, California, USA",win,Tony Gravely,Saimon Oliveira,0.0,0.0,46.0,35.0,11.0,0.0,0.0,4,Bantamweight,U-DEC,,3,5:00,335ad945324c3a2e,300,Tony Gravely,165.1,61.23492,175.26,Orthodox,601964f9654f911a,1991-09-28,Saimon Oliveira,162.56,61.23492,182.88,Orthodox,72ea1984c52019b5,1991-04-21
2022-01-22,"Anaheim, California, USA",win,Matt Frevola,Genaro Valdez,4.0,0.0,60.0,10.0,0.0,0.0,0.0,0,Lightweight,KO/TKO,Punches,1,3:15,335ad945324c3a2e,195,Matt Frevola,175.26,70.30676,180.34,Orthodox,dccb63727f2f5f74,1990-06-11,Genaro Valdez,175.26,70.30676,182.88,Orthodox,cda1099995b46cc2,1992-01-16
2022-01-22,"Anaheim, California, USA",win,Vanessa Demopoulos,Silvana Gomez Juarez,0.0,1.0,4.0,10.0,0.0,0.0,2.0,0,Women's Strawweight,SUB,Armbar,1,2:25,335ad945324c3a2e,145,Vanessa Demopoulos,157.48,52.16308,149.86,Orthodox,2c483cf443f38ece,1988-09-22,Silvana Gomez Juarez,160.02,52.16308,165.1,Orthodox,b4880ef2f838d4e1,1984-12-06
2022-01-22,"Anaheim, California, USA",win,Jasmine Jasudavicius,Kay Hansen,0.0,0.0,50.0,44.0,2.0,1.0,0.0,0,Women's Flyweight,U-DEC,,3,5:00,335ad945324c3a2e,300,Jasmine Jasudavicius,170.18,56.699,172.72,Orthodox,a9e260472d321361,1989-03-01,Kay Hansen,157.48,52.16308,160.02,Orthodox,4100c7a09497ad41,1999-08-14
2018-10-27,"Moncton, New Brunswick, Canada",win,Anthony Smith,Volkan Oezdemir,0.0,0.0,63.0,77.0,1.0,1.0,2.0,0,Light Heavyweight,SUB,Rear Naked Choke,3,4:26,33a331684283900f,266,Anthony Smith,193.04,92.98636,193.04,Orthodox,d4c9dcd330403612,1988-07-26,,,,,,,
2018-10-27,"Moncton, New Brunswick, Canada",win,Michael Johnson,Artem Lobov,0.0,0.0,99.0,67.0,1.0,0.0,0.0,0,Featherweight,U-DEC,,3,5:00,33a331684283900f,300,Michael Johnson,177.8,70.30676,185.42,Southpaw,511e82663651438d,1986-06-04,Artem Lobov,175.26,65.77083999999999,165.1,Southpaw,02f2a9702ba3d167,1986-08-11
2018-10-27,"Moncton, New Brunswick, Canada",win,Misha Cirkunov,Patrick Cummins,0.0,0.0,11.0,3.0,1.0,0.0,2.0,0,Light Heavyweight,SUB,Arm Triangle,1,2:40,33a331684283900f,160,Misha Cirkunov,190.5,92.98636,195.58,Orthodox,67f272324a030d00,1987-02-27,Patrick Cummins,187.96,92.98636,193.04,Orthodox,e51e5cb722bd47a8,1980-11-16
2018-10-27,"Moncton, New Brunswick, Canada",win,Andre Soukhamthath,Jonathan Martinez,2.0,0.0,79.0,71.0,3.0,1.0,1.0,0,Bantamweight,U-DEC,,3,5:00,33a331684283900f,300,Andre Soukhamthath,175.26,61.23492,177.8,Orthodox,d0e50a3d1b250708,1988-10-23,Jonathan Martinez,172.72,61.23492,177.8,Southpaw,f2477cf43c4975cc,1994-04-20
2018-10-27,"Moncton, New Brunswick, Canada",win,Gian Villante,Ed Herman,0.0,0.0,81.0,84.0,0.0,0.0,0.0,0,Light Heavyweight,S-DEC,,3,5:00,33a331684283900f,300,Gian Villante,190.5,104.32616,193.04,Orthodox,fcd448a2fe1a23cc,1985-08-18,Ed Herman,185.42,92.98636,195.58,Orthodox,06f36cf4bd97ec77,1980-10-02
2018-10-27,"Moncton, New Brunswick, Canada",win,Court McGee,Alex Garcia,1.0,0.0,51.0,27.0,2.0,1.0,0.0,0,Welterweight,U-DEC,,3,5:00,33a331684283900f,300,Court McGee,180.34,77.11064,190.5,Orthodox,523fa774700d7d3f,1984-12-12,Alex Garcia,175.26,77.11064,182.88,Orthodox,a2b12c3f3d60ff69,1987-07-14
2018-10-27,"Moncton, New Brunswick, Canada",win,Sean Strickland,Nordine Taleb,1.0,0.0,65.0,48.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Punch,2,3:10,33a331684283900f,190,Sean Strickland,185.42,83.91452,193.04,Orthodox,0d8011111be000b2,1991-02-27,Nordine Taleb,185.42,77.11064,187.96,Orthodox,49858bf46dabf6fb,1981-06-10
2018-10-27,"Moncton, New Brunswick, Canada",win,Nasrat Haqparast,Thibault Gouti,1.0,0.0,124.0,78.0,0.0,0.0,0.0,0,Lightweight,U-DEC,,3,5:00,33a331684283900f,300,Nasrat Haqparast,177.8,70.30676,182.88,Southpaw,b7b84ccd221be298,1995-08-22,Thibault Gouti,177.8,70.30676,182.88,Orthodox,51e86de150ee8be6,1987-02-27
2018-10-27,"Moncton, New Brunswick, Canada",win,Calvin Kattar,Chris Fishgold,1.0,0.0,24.0,20.0,0.0,1.0,0.0,0,Featherweight,KO/TKO,Punch,1,4:11,33a331684283900f,251,Calvin Kattar,180.34,65.77083999999999,182.88,Orthodox,751de04455cfaac0,1988-03-26,Chris Fishgold,172.72,65.77083999999999,172.72,Orthodox,bebb4ae55ac2bf6f,1992-06-06
2018-10-27,"Moncton, New Brunswick, Canada",win,Talita Bernardo,Sarah Moras,0.0,0.0,60.0,37.0,2.0,1.0,1.0,0,Women's Bantamweight,U-DEC,,3,5:00,33a331684283900f,300,Talita Bernardo,162.56,61.23492,172.72,Orthodox,5b2325cd70dbe2ea,1987-03-04,Sarah Moras,170.18,61.23492,170.18,Orthodox,539ed332b3078821,1988-04-30
2018-10-27,"Moncton, New Brunswick, Canada",win,Don Madge,Te Edwards,2.0,0.0,21.0,5.0,0.0,1.0,1.0,0,Lightweight,KO/TKO,Kick,2,0:14,33a331684283900f,14,Don Madge,182.88,70.30676,182.88,Southpaw,68c7ad953455c73f,1990-11-12,Te Edwards,172.72,70.30676,182.88,Orthodox,ef44e4ea9050f2ea,1990-09-11
2018-10-27,"Moncton, New Brunswick, Canada",win,Arjan Bhullar,Marcelo Golm,0.0,0.0,47.0,43.0,1.0,0.0,0.0,0,Heavyweight,U-DEC,,3,5:00,33a331684283900f,300,Arjan Bhullar,185.42,111.13004,190.5,Orthodox,7e511f8d842a109d,1986-05-13,Marcelo Golm,190.5,112.944408,190.5,Orthodox,ac29d508d78384c9,1992-09-15
2018-10-27,"Moncton, New Brunswick, Canada",win,Stevie Ray,Jessin Ayari,0.0,0.0,75.0,63.0,0.0,0.0,0.0,0,Lightweight,U-DEC,,3,5:00,33a331684283900f,300,Stevie Ray,177.8,70.30676,177.8,Southpaw,31a13532e724ca2b,1990-03-25,Jessin Ayari,182.88,70.30676,185.42,Orthodox,6eaec40f724852f4,1992-05-31
2020-02-22,"Auckland, New Zealand",win,Dan Hooker,Paul Felder,0.0,0.0,122.0,110.0,1.0,0.0,0.0,0,Lightweight,S-DEC,,5,5:00,33b2f68ef95252e0,300,Dan Hooker,182.88,70.30676,190.5,Switch,193b9d1858bc4df3,1990-02-13,Paul Felder,180.34,70.30676,177.8,Orthodox,e5010b1b94ca5755,1984-04-25
2020-02-22,"Auckland, New Zealand",win,Jimmy Crute,Michal Oleksiejczuk,0.0,0.0,2.0,3.0,8.0,0.0,1.0,0,Light Heavyweight,SUB,Kimura,1,3:29,33b2f68ef95252e0,209,Jimmy Crute,187.96,92.98636,187.96,Orthodox,70e1f8a821b72c8b,1996-03-04,Michal Oleksiejczuk,182.88,83.91452,187.96,Southpaw,0d65c432720accb9,1995-02-22
2020-02-22,"Auckland, New Zealand",win,Yan Xiaonan,Karolina Kowalkiewicz,0.0,0.0,93.0,38.0,5.0,0.0,0.0,1,Women's Strawweight,U-DEC,,3,5:00,33b2f68ef95252e0,300,Yan Xiaonan,165.1,52.16308,160.02,Orthodox,c41d426cc7326d1b,1989-06-16,Karolina Kowalkiewicz,160.02,52.16308,162.56,Orthodox,d7c3816669784109,1985-10-15
2020-02-22,"Auckland, New Zealand",win,Marcos Rogerio de Lima,Ben Sosoli,1.0,0.0,19.0,5.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punch,1,1:28,33b2f68ef95252e0,88,Marcos Rogerio de Lima,185.42,114.758776,190.5,Orthodox,ab943cd2c3c17825,1985-06-25,Ben Sosoli,182.88,120.20188,182.88,Southpaw,326f94d6cfb1bf25,1989-12-10
2020-02-22,"Auckland, New Zealand",win,Brad Riddell,Magomed Mustafaev,1.0,0.0,38.0,28.0,1.0,8.0,0.0,0,Lightweight,S-DEC,,3,5:00,33b2f68ef95252e0,300,Brad Riddell,170.18,70.30676,180.34,Orthodox,37ed1ab2f8b819f4,1991-09-30,Magomed Mustafaev,172.72,70.30676,180.34,Orthodox,31d7446b184e3305,1988-08-02
2020-02-22,"Auckland, New Zealand",win,Zubaira Tukhugov,Kevin Aguilar,2.0,0.0,28.0,9.0,0.0,0.0,0.0,0,Featherweight,KO/TKO,Punches,1,3:21,33b2f68ef95252e0,201,Zubaira Tukhugov,172.72,70.30676,172.72,Orthodox,aceffa19749c4dc0,1991-01-15,Kevin Aguilar,170.18,70.30676,185.42,Orthodox,cf946e03ba2e7666,1988-09-07
2020-02-22,"Auckland, New Zealand",win,Jalin Turner,Josh Culibao,0.0,0.0,55.0,12.0,0.0,0.0,3.0,0,Lightweight,KO/TKO,Punches,2,3:01,33b2f68ef95252e0,181,Jalin Turner,190.5,70.30676,195.58,Southpaw,4d8fa64202cee4c1,1995-05-18,Josh Culibao,177.8,65.77083999999999,185.42,Orthodox,6751eacd16bd59bc,1994-05-24
2020-02-22,"Auckland, New Zealand",win,Jake Matthews,Emil Meek,1.0,0.0,33.0,50.0,4.0,0.0,0.0,0,Welterweight,U-DEC,,3,5:00,33b2f68ef95252e0,300,Jake Matthews,180.34,77.11064,185.42,Orthodox,a845f0735bc67405,1994-08-19,Emil Meek,180.34,77.11064,187.96,Switch,103b06d8707895a9,1988-08-20
2020-02-22,"Auckland, New Zealand",win,Song Kenan,Callan Potter,1.0,0.0,17.0,7.0,0.0,1.0,0.0,0,Welterweight,KO/TKO,Punch,1,2:20,33b2f68ef95252e0,140,Song Kenan,182.88,77.11064,180.34,Orthodox,32490e80ddab1e5a,1990-03-10,Callan Potter,182.88,77.11064,182.88,Orthodox,8fc9ae9c7527dfcb,1984-06-09
2020-02-22,"Auckland, New Zealand",win,Kai Kara-France,Tyson Nam,0.0,0.0,78.0,50.0,0.0,0.0,0.0,0,Flyweight,U-DEC,,3,5:00,33b2f68ef95252e0,300,Kai Kara-France,162.56,56.699,175.26,Orthodox,853eb0dd5c0e2149,1993-03-26,Tyson Nam,170.18,56.699,172.72,Orthodox,6e00cfffd54653c4,1983-10-06
2020-02-22,"Auckland, New Zealand",win,Angela Hill,Loma Lookboonmee,0.0,0.0,48.0,53.0,1.0,1.0,1.0,0,Women's Strawweight,U-DEC,,3,5:00,33b2f68ef95252e0,300,Angela Hill,160.02,52.16308,162.56,Orthodox,f0feeb2192937424,1985-01-12,Loma Lookboonmee,154.94,52.16308,154.94,Orthodox,4e30e4250cb08b61,1996-01-18
2020-02-22,"Auckland, New Zealand",win,Priscila Cachoeira,Shana Dobson,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0,Women's Flyweight,KO/TKO,Punch,1,0:40,33b2f68ef95252e0,40,Priscila Cachoeira,170.18,56.699,165.1,Orthodox,b1e5bcaad32a3cac,1988-08-19,Shana Dobson,167.64,56.699,175.26,Orthodox,122ac9b816d8b71c,1989-03-30
2008-01-23,"Las Vegas, Nevada, USA",win,Mike Swick,Joshua Burkman,0.0,0.0,54.0,39.0,0.0,1.0,0.0,0,Welterweight,M-DEC,,3,5:00,33e33d51f289d2a1,300,Mike Swick,185.42,77.11064,195.58,Orthodox,9fe85152f351e737,1979-06-19,Joshua Burkman,177.8,77.11064,182.88,Orthodox,6da99156486ed6c2,1980-04-10
2008-01-23,"Las Vegas, Nevada, USA",win,Patrick Cote,Drew McFedries,1.0,0.0,14.0,8.0,0.0,0.0,0.0,0,Middleweight,KO/TKO,Punches,1,1:44,33e33d51f289d2a1,104,Patrick Cote,180.34,77.11064,190.5,Orthodox,9fa3bd637edd9aa2,1980-02-29,Drew McFedries,182.88,83.91452,182.88,Southpaw,1fd4fbdcc67de844,1978-07-27
2008-01-23,"Las Vegas, Nevada, USA",win,Thiago Tavares,Michihiro Omigawa,0.0,0.0,19.0,11.0,7.0,1.0,0.0,2,Lightweight,U-DEC,,3,5:00,33e33d51f289d2a1,300,Thiago Tavares,170.18,65.77083999999999,177.8,Orthodox,8a59d346dc976a10,1984-11-08,Michihiro Omigawa,167.64,65.77083999999999,172.72,Orthodox,9f842be1a5337be6,1975-12-19
2008-01-23,"Las Vegas, Nevada, USA",win,Nate Diaz,Alvin Robinson,0.0,0.0,3.0,2.0,2.0,0.0,2.0,2,Lightweight,SUB,Triangle Choke,1,3:39,33e33d51f289d2a1,219,Nate Diaz,182.88,77.11064,193.04,Southpaw,8355922d564b152c,1985-04-16,Alvin Robinson,175.26,70.30676,172.72,Southpaw,cbe79765d44bd172,1982-07-16
2008-01-23,"Las Vegas, Nevada, USA",win,Kurt Pellegrino,Alberto Crane,0.0,1.0,23.0,4.0,1.0,0.0,0.0,2,Lightweight,KO/TKO,Punches,2,1:55,33e33d51f289d2a1,115,Kurt Pellegrino,172.72,70.30676,177.8,Orthodox,aa1952ec0b3dd8e1,1979-05-07,Alberto Crane,165.1,70.30676,,Orthodox,25433871e4eee0f4,1976-07-14
2008-01-23,"Las Vegas, Nevada, USA",win,Gray Maynard,Dennis Siver,1.0,0.0,26.0,16.0,2.0,1.0,3.0,0,Lightweight,U-DEC,,3,5:00,33e33d51f289d2a1,300,Gray Maynard,175.26,70.30676,177.8,Orthodox,7d96bc577e5178b2,1979-05-09,Dennis Siver,167.64,65.77083999999999,177.8,Orthodox,5f87a5c00b3d17ed,1979-01-13
2008-01-23,"Las Vegas, Nevada, USA",win,Jeremy Stephens,Cole Miller,1.0,0.0,30.0,5.0,1.0,0.0,0.0,3,Lightweight,KO/TKO,Elbows,2,4:44,33e33d51f289d2a1,284,Jeremy Stephens,175.26,65.77083999999999,180.34,Orthodox,18968f97ad34f15c,1986-05-25,Cole Miller,185.42,65.77083999999999,185.42,Orthodox,282fa667ff9c51ed,1984-04-26
2008-01-23,"Las Vegas, Nevada, USA",win,Corey Hill,Joe Veres,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,Lightweight,KO/TKO,Punches,2,0:37,33e33d51f289d2a1,37,Corey Hill,193.04,70.30676,203.2,Orthodox,abbc737317f66b81,1978-10-03,Joe Veres,170.18,70.30676,,Orthodox,c6d8ae3b016d5ad5,1977-11-09
2008-01-23,"Las Vegas, Nevada, USA",win,Matt Wiman,Justin Buchholz,0.0,0.0,6.0,3.0,1.0,0.0,3.0,0,Lightweight,SUB,Rear Naked Choke,1,2:56,33e33d51f289d2a1,176,Matt Wiman,177.8,70.30676,172.72,Orthodox,eb29176b03dfa888,1983-09-19,Justin Buchholz,182.88,70.30676,185.42,Orthodox,231926533134ec1f,1983-08-22
2023-03-11,"Las Vegas, Nevada, USA",win,Merab Dvalishvili,Petr Yan,0.0,0.0,147.0,75.0,11.0,1.0,0.0,0,Bantamweight,U-DEC,,5,5:00,35080a7f406f9ab3,300,Merab Dvalishvili,167.64,61.23492,172.72,Orthodox,c03520b5c88ed6b4,1991-01-10,Petr Yan,170.18,61.23492,170.18,Switch,d661ce4da776fc20,1993-02-11
2023-03-11,"Las Vegas, Nevada, USA",win,Alexander Volkov,Alexandr Romanov,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punches,1,2:16,35080a7f406f9ab3,136,Alexander Volkov,200.66,113.398,203.2,Orthodox,279566840aa55bf2,1988-10-24,Alexandr Romanov,187.96,118.841104,190.5,Southpaw,c0badf3243907e59,1990-12-11
2023-03-11,"Las Vegas, Nevada, USA",win,Nikita Krylov,Ryan Spann,0.0,0.0,7.0,5.0,2.0,1.0,2.0,1,Catch Weight,SUB,Triangle Choke,1,3:38,35080a7f406f9ab3,218,Nikita Krylov,190.5,92.98636,195.58,Orthodox,1091d4d957141094,1992-03-07,Ryan Spann,195.58,92.98636,200.66,Orthodox,a67f5afa8d6a1b80,1991-08-24
2023-03-11,"Las Vegas, Nevada, USA",win,Jonathan Martinez,Said Nurmagomedov,0.0,0.0,38.0,47.0,0.0,3.0,1.0,2,Bantamweight,U-DEC,,3,5:00,35080a7f406f9ab3,300,Jonathan Martinez,172.72,61.23492,177.8,Southpaw,f2477cf43c4975cc,1994-04-20,Said Nurmagomedov,172.72,61.23492,177.8,Orthodox,0fd5f4b838e890cc,1992-04-05
2023-03-11,"Las Vegas, Nevada, USA",win,Mario Bautista,Guido Cannetti,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0,Bantamweight,SUB,Rear Naked Choke,1,3:18,35080a7f406f9ab3,198,Mario Bautista,175.26,61.23492,175.26,Switch,bc711b6dd95c1af6,1993-07-01,Guido Cannetti,167.64,61.23492,172.72,Southpaw,d05412b513b19621,1979-12-19
2023-03-11,"Las Vegas, Nevada, USA",win,Vitor Petrino,Anton Turkalj,0.0,0.0,39.0,33.0,7.0,5.0,1.0,0,Light Heavyweight,U-DEC,,3,5:00,35080a7f406f9ab3,300,Vitor Petrino,187.96,92.98636,195.58,Orthodox,71171fc96445bf65,1997-08-28,Anton Turkalj,193.04,92.98636,198.12,Orthodox,82529ce93cd9a2cf,1996-06-10
2023-03-11,"Las Vegas, Nevada, USA",win,Karl Williams,Lukasz Brzeski,1.0,0.0,38.0,26.0,8.0,0.0,0.0,0,Heavyweight,U-DEC,,3,5:00,35080a7f406f9ab3,300,Karl Williams,190.5,106.59412,200.66,Orthodox,d35f734c56a89103,1990-01-06,Lukasz Brzeski,193.04,107.047712,198.12,Orthodox,0c25d0a5e8cdbf19,1992-05-17
2023-03-11,"Las Vegas, Nevada, USA",win,Davey Grant,Raphael Assuncao,1.0,0.0,65.0,42.0,0.0,5.0,1.0,0,Bantamweight,SUB,Inverted Triangle,3,4:43,35080a7f406f9ab3,283,Davey Grant,172.72,61.23492,175.26,Orthodox,113df4fde64735c6,1985-12-18,Raphael Assuncao,165.1,61.23492,167.64,Orthodox,2f13e4020cea5b38,1982-07-19
