Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds
2016-04-10,"Zagreb, Croatia",win,Jared Cannonier,Cyril Asker,1,0,27,13,0,0,0,0,Heavyweight,KO/TKO,Punch,1,2:44,4887e5bc4dbb73ff,164
2016-04-10,"Zagreb, Croatia",win,Bojan Velickovic,Alessio Di Chirico,0,0,45,65,1,2,1,0,Middleweight,U-DEC,,3,5:00,4887e5bc4dbb73ff,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,BJ Penn,Kenny Florian,0,0,57,19,1,0,1,0,Lightweight,SUB,Rear Naked Choke,4,3:54,48d1f690b763934c,234
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Anderson Silva,Forrest Griffin,3,0,13,3,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:23,48d1f690b763934c,203
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Aaron Riley,Shane Nelson,0,0,50,28,2,0,0,0,Lightweight,U-DEC,,3,5:00,48d1f690b763934c,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Johny Hendricks,Amir Sadollah,1,0,7,2,0,0,0,0,Welterweight,KO/TKO,Punches,1,0:29,48d1f690b763934c,29
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Ricardo Almeida,Kendall Grove,0,0,38,25,6,0,0,2,Middleweight,U-DEC,,3,5:00,48d1f690b763934c,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Kurt Pellegrino,Josh Neer,0,0,21,24,3,0,0,1,Lightweight,U-DEC,,3,5:00,48d1f690b763934c,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,John Howard,Tamdan McCrory,0,0,19,11,5,2,1,1,Welterweight,S-DEC,,3,5:00,48d1f690b763934c,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Alessio Sakara,Thales Leites,0,0,24,22,0,4,0,0,Middleweight,S-DEC,,3,5:00,48d1f690b763934c,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Matthew Riddle,Dan Cramer,0,0,47,5,2,0,2,1,Welterweight,U-DEC,,3,5:00,48d1f690b763934c,300
2009-08-08,"Philadelphia, Pennsylvania, USA",win,George Sotiropoulos,George Roop,0,0,14,5,3,0,1,0,Lightweight,SUB,Kimura,2,1:59,48d1f690b763934c,119
2009-08-08,"Philadelphia, Pennsylvania, USA",win,Jesse Lennox,Danillo Villefort,0,0,37,43,1,1,0,1,Welterweight,KO/TKO,,3,3:37,48d1f690b763934c,217
2021-11-06,"New York City, New York, USA",win,Kamaru Usman,Colby Covington,2,0,123,107,1,0,0,0,Welterweight,U-DEC,,5,5:00,48e093ea1f43a053,300
2021-11-06,"New York City, New York, USA",win,Rose Namajunas,Zhang Weili,0,0,86,83,2,5,0,0,Women's Strawweight,S-DEC,,5,5:00,48e093ea1f43a053,300
2021-11-06,"New York City, New York, USA",win,Marlon Vera,Frankie Edgar,1,0,88,94,0,3,1,0,Bantamweight,KO/TKO,Kick,3,3:50,48e093ea1f43a053,230
2021-11-06,"New York City, New York, USA",win,Shane Burgos,Billy Quarantillo,0,0,193,164,0,0,0,0,Featherweight,U-DEC,,3,5:00,48e093ea1f43a053,300
2021-11-06,"New York City, New York, USA",win,Justin Gaethje,Michael Chandler,1,0,116,103,0,1,0,0,Lightweight,U-DEC,,3,5:00,48e093ea1f43a053,300
2021-11-06,"New York City, New York, USA",win,Alex Pereira,Andreas Michailidis,1,0,11,3,0,2,0,0,Middleweight,KO/TKO,Flying Knee,2,0:18,48e093ea1f43a053,18
2021-11-06,"New York City, New York, USA",win,King Green,Al Iaquinta,1,0,28,10,0,0,0,0,Lightweight,KO/TKO,Punches,1,2:25,48e093ea1f43a053,145
2021-11-06,"New York City, New York, USA",win,Chris Curtis,Phil Hawes,1,0,21,48,0,0,0,0,Middleweight,KO/TKO,Punch,1,4:27,48e093ea1f43a053,267
2021-11-06,"New York City, New York, USA",win,Nassourdine Imavov,Edmen Shahbazyan,0,0,42,22,0,1,4,0,Middleweight,KO/TKO,Elbows,2,4:52,48e093ea1f43a053,292
2021-11-06,"New York City, New York, USA",win,Ian Machado Garry,Jordan Williams,1,0,18,22,0,0,0,0,Welterweight,KO/TKO,Punch,1,4:59,48e093ea1f43a053,299
2021-11-06,"New York City, New York, USA",win,Chris Barnett,Gian Villante,1,0,38,30,0,0,0,0,Heavyweight,KO/TKO,Kick,2,2:23,48e093ea1f43a053,143
2021-11-06,"New York City, New York, USA",win,Dustin Jacoby,John Allan,0,0,153,77,0,0,0,0,Light Heavyweight,U-DEC,,3,5:00,48e093ea1f43a053,300
2021-11-06,"New York City, New York, USA",win,Melsik Baghdasaryan,Bruno Souza,0,0,75,46,0,0,0,0,Featherweight,U-DEC,,3,5:00,48e093ea1f43a053,300
2021-11-06,"New York City, New York, USA",win,Ode Osbourne,CJ Vergara,0,0,79,93,1,0,0,0,Flyweight,U-DEC,,3,5:00,48e093ea1f43a053,300
2009-06-20,"Las Vegas, Nevada, USA",win,Diego Sanchez,Clay Guida,1,0,68,29,1,2,3,0,Lightweight,S-DEC,,3,5:00,4908c5ee68a50ee5,300
2009-06-20,"Las Vegas, Nevada, USA",win,James Wilks,DaMarques Johnson,0,0,17,13,2,0,8,0,Welterweight,SUB,Rear Naked Choke,1,4:54,4908c5ee68a50ee5,294
2009-06-20,"Las Vegas, Nevada, USA",win,Chris Lytle,Kevin Burns,0,1,101,69,0,1,0,0,Welterweight,U-DEC,,3,5:00,4908c5ee68a50ee5,300
2009-06-20,"Las Vegas, Nevada, USA",win,Ross Pearson,Andre Winner,0,0,74,46,0,0,0,0,Lightweight,U-DEC,,3,5:00,4908c5ee68a50ee5,300
2009-06-20,"Las Vegas, Nevada, USA",win,Joe Stevenson,Nate Diaz,0,0,27,6,8,1,1,4,Lightweight,U-DEC,,3,5:00,4908c5ee68a50ee5,300
2009-06-20,"Las Vegas, Nevada, USA",win,Melvin Guillard,Gleison Tibau,0,0,13,14,1,6,0,0,Lightweight,S-DEC,,3,5:00,4908c5ee68a50ee5,300
2009-06-20,"Las Vegas, Nevada, USA",win,Brad Blackburn,Edgar Garcia,0,0,66,39,0,1,1,0,Welterweight,S-DEC,,3,5:00,4908c5ee68a50ee5,300
2009-06-20,"Las Vegas, Nevada, USA",win,Tomasz Drwal,Mike Ciesnolevicz,1,0,27,3,4,0,0,0,Light Heavyweight,KO/TKO,Knee,1,4:48,4908c5ee68a50ee5,288
2009-06-20,"Las Vegas, Nevada, USA",win,Nick Osipczak,Frank Lester,0,0,14,8,1,0,1,0,Welterweight,SUB,Rear Naked Choke,1,3:40,4908c5ee68a50ee5,220
2009-06-20,"Las Vegas, Nevada, USA",win,Jason Dent,Cameron Dollar,0,0,14,24,0,0,1,0,Lightweight,SUB,Anaconda Choke,1,4:46,4908c5ee68a50ee5,286
2016-11-12,"New York City, New York, USA",win,Conor McGregor,Eddie Alvarez,3,0,32,9,0,0,0,0,Lightweight,KO/TKO,Punches,2,3:04,4956f60b7fa57c1a,184
2016-11-12,"New York City, New York, USA",drawdraw,Tyron Woodley,Stephen Thompson,1,0,61,43,1,0,2,0,Welterweight,M-DEC,,5,5:00,4956f60b7fa57c1a,300
2016-11-12,"New York City, New York, USA",win,Joanna Jedrzejczyk,Karolina Kowalkiewicz,0,0,171,50,1,0,0,0,Women's Strawweight,U-DEC,,5,5:00,4956f60b7fa57c1a,300
2016-11-12,"New York City, New York, USA",win,Yoel Romero,Chris Weidman,1,0,18,12,2,1,0,0,Middleweight,KO/TKO,Flying Knee,3,0:24,4956f60b7fa57c1a,24
2016-11-12,"New York City, New York, USA",win,Raquel Pennington,Miesha Tate,0,0,43,21,1,1,3,0,Women's Bantamweight,U-DEC,,3,5:00,4956f60b7fa57c1a,300
2016-11-12,"New York City, New York, USA",win,Frankie Edgar,Jeremy Stephens,0,1,40,33,5,0,2,1,Featherweight,U-DEC,,3,5:00,4956f60b7fa57c1a,300
2016-11-12,"New York City, New York, USA",win,Khabib Nurmagomedov,Michael Johnson,0,0,94,19,2,0,1,1,Lightweight,SUB,Kimura,3,2:31,4956f60b7fa57c1a,151
2016-11-12,"New York City, New York, USA",win,Tim Boetsch,Rafael Natal,1,0,14,5,0,0,0,0,Middleweight,KO/TKO,Punches,1,3:22,4956f60b7fa57c1a,202
2016-11-12,"New York City, New York, USA",win,Vicente Luque,Belal Muhammad,1,0,9,3,0,0,0,0,Welterweight,KO/TKO,Punches,1,1:19,4956f60b7fa57c1a,79
2016-11-12,"New York City, New York, USA",win,Jim Miller,Thiago Alves,0,0,28,36,4,0,1,0,Catch Weight,U-DEC,,3,5:00,4956f60b7fa57c1a,300
2016-11-12,"New York City, New York, USA",win,Liz Carmouche,Katlyn Cerminara,0,1,27,22,4,0,0,0,Women's Bantamweight,S-DEC,,3,5:00,4956f60b7fa57c1a,300
2012-06-08,"Sunrise, Florida, USA",win,Demetrious Johnson,Ian McCall,1,0,90,57,2,1,0,0,Flyweight,U-DEC,,3,5:00,49590e0508b2c19f,300
2012-06-08,"Sunrise, Florida, USA",win,Erick Silva,Charlie Brenneman,0,0,10,3,0,1,2,0,Welterweight,SUB,Rear Naked Choke,1,4:33,49590e0508b2c19f,273
2012-06-08,"Sunrise, Florida, USA",win,Mike Pyle,Josh Neer,1,0,18,19,1,0,0,0,Welterweight,KO/TKO,Punch,1,4:56,49590e0508b2c19f,296
2012-06-08,"Sunrise, Florida, USA",win,Eddie Wineland,Scott Jorgensen,1,0,61,48,1,0,0,0,Bantamweight,KO/TKO,Punch,2,4:10,49590e0508b2c19f,250
2012-06-08,"Sunrise, Florida, USA",win,Mike Pierce,Carlos Eduardo Rocha,0,0,32,17,3,0,0,0,Welterweight,U-DEC,,3,5:00,49590e0508b2c19f,300
2012-06-08,"Sunrise, Florida, USA",win,Seth Baczynski,Lance Benoist,0,0,25,35,1,3,0,0,Welterweight,S-DEC,,3,5:00,49590e0508b2c19f,300
2012-06-08,"Sunrise, Florida, USA",win,Matt Grice,Leonard Garcia,0,0,61,2,4,0,1,0,Featherweight,U-DEC,,3,5:00,49590e0508b2c19f,300
2012-06-08,"Sunrise, Florida, USA",win,Dustin Pague,Jared Papazian,0,0,6,7,1,0,1,0,Bantamweight,SUB,Rear Naked Choke,1,3:21,49590e0508b2c19f,201
2012-06-08,"Sunrise, Florida, USA",win,Tim Means,Justin Salas,2,0,26,5,0,0,0,0,Lightweight,KO/TKO,Punches,1,1:06,49590e0508b2c19f,66
2012-06-08,"Sunrise, Florida, USA",win,Buddy Roberts,Caio Magalhaes,0,0,35,22,0,2,0,0,Middleweight,U-DEC,,3,5:00,49590e0508b2c19f,300
2012-06-08,"Sunrise, Florida, USA",win,Henry Martinez,Bernardo Magalhaes,0,0,18,26,0,0,0,1,Lightweight,S-DEC,,3,5:00,49590e0508b2c19f,300
2012-06-08,"Sunrise, Florida, USA",win,Sean Pierson,Jake Hecht,0,0,41,37,1,3,1,0,Welterweight,U-DEC,,3,5:00,49590e0508b2c19f,300
2012-05-26,"Las Vegas, Nevada, USA",win,Junior Dos Santos,Frank Mir,1,0,59,17,0,0,0,0,Heavyweight,KO/TKO,Punch,2,3:04,4985113c0928aa62,184
2012-05-26,"Las Vegas, Nevada, USA",win,Cain Velasquez,Antonio Silva,0,0,28,1,1,0,0,0,Heavyweight,KO/TKO,Punches,1,3:36,4985113c0928aa62,216
2012-05-26,"Las Vegas, Nevada, USA",win,Roy Nelson,Dave Herman,1,0,2,3,0,0,0,0,Heavyweight,KO/TKO,Punch,1,0:51,4985113c0928aa62,51
2012-05-26,"Las Vegas, Nevada, USA",win,Stipe Miocic,Shane del Rosario,0,0,32,32,2,0,0,0,Heavyweight,KO/TKO,Elbows,2,3:14,4985113c0928aa62,194
2012-05-26,"Las Vegas, Nevada, USA",win,Stefan Struve,Lavar Johnson,0,0,0,4,0,0,1,0,Heavyweight,SUB,Armbar,1,1:05,4985113c0928aa62,65
2012-05-26,"Las Vegas, Nevada, USA",win,Darren Elkins,Diego Brandao,0,0,36,23,1,0,1,0,Featherweight,U-DEC,,3,5:00,4985113c0928aa62,300
2012-05-26,"Las Vegas, Nevada, USA",win,Jamie Varner,Edson Barboza,1,0,20,11,2,0,0,0,Lightweight,KO/TKO,Punches,1,3:23,4985113c0928aa62,203
2012-05-26,"Las Vegas, Nevada, USA",win,CB Dollaway,Jason Miller,0,0,29,14,4,0,1,2,Middleweight,U-DEC,,3,5:00,4985113c0928aa62,300
2012-05-26,"Las Vegas, Nevada, USA",win,Dan Hardy,Duane Ludwig,1,0,18,17,0,0,0,0,Welterweight,KO/TKO,Punch,1,3:51,4985113c0928aa62,231
2012-05-26,"Las Vegas, Nevada, USA",win,Paul Sass,Jacob Volkmann,0,0,1,2,0,0,2,0,Lightweight,SUB,Triangle Armbar,1,1:54,4985113c0928aa62,114
2012-05-26,"Las Vegas, Nevada, USA",win,Glover Teixeira,Kyle Kingsbury,0,0,15,5,0,0,1,0,Light Heavyweight,SUB,Arm Triangle,1,1:53,4985113c0928aa62,113
2012-05-26,"Las Vegas, Nevada, USA",win,Mike Brown,Daniel Pineda,0,0,38,28,2,1,0,0,Featherweight,U-DEC,,3,5:00,4985113c0928aa62,300
2022-10-15,"Las Vegas, Nevada, USA",win,Alexa Grasso,Viviane Araujo,0,0,153,126,0,2,0,0,Women's Flyweight,U-DEC,,5,5:00,49c29e57d4e2be6f,300
2022-10-15,"Las Vegas, Nevada, USA",win,Jonathan Martinez,Cub Swanson,2,0,62,51,0,1,0,0,Bantamweight,KO/TKO,Kick,2,4:19,49c29e57d4e2be6f,259
2022-10-15,"Las Vegas, Nevada, USA",win,Dusko Todorovic,Jordan Wright,0,0,61,25,0,3,0,1,Middleweight,KO/TKO,Elbows,2,3:12,49c29e57d4e2be6f,192
2022-10-15,"Las Vegas, Nevada, USA",win,Raphael Assuncao,Victor Henry,0,0,60,55,2,0,0,0,Bantamweight,U-DEC,,3,5:00,49c29e57d4e2be6f,300
2022-10-15,"Las Vegas, Nevada, USA",win,Alonzo Menifield,Misha Cirkunov,1,0,8,5,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,1:28,49c29e57d4e2be6f,88
2022-10-15,"Las Vegas, Nevada, USA",win,Mana Martinez,Brandon Davis,2,0,87,76,1,1,0,0,Bantamweight,S-DEC,,3,5:00,49c29e57d4e2be6f,300
2022-10-15,"Las Vegas, Nevada, USA",win,Jacob Malkoun,Nick Maximov,0,0,83,34,9,0,0,0,Middleweight,U-DEC,,3,5:00,49c29e57d4e2be6f,300
2022-10-15,"Las Vegas, Nevada, USA",win,Joanderson Brito,Lucas Alexander,0,0,4,1,2,0,1,0,Featherweight,SUB,Rear Naked Choke,1,2:02,49c29e57d4e2be6f,122
2022-10-15,"Las Vegas, Nevada, USA",win,Piera Rodriguez,Sam Hughes,0,0,83,69,5,0,0,0,Women's Strawweight,U-DEC,,3,5:00,49c29e57d4e2be6f,300
2022-10-15,"Las Vegas, Nevada, USA",win,Tatsuro Taira,CJ Vergara,0,0,22,19,3,0,2,0,Flyweight,SUB,Armbar,2,4:19,49c29e57d4e2be6f,259
2022-10-15,"Las Vegas, Nevada, USA",win,Pete Rodriguez,Mike Jackson,1,0,22,10,0,0,0,0,Welterweight,KO/TKO,Knee,1,1:33,49c29e57d4e2be6f,93
2018-04-07,"Brooklyn, New York, USA",win,Khabib Nurmagomedov,Al Iaquinta,0,0,134,41,6,0,1,0,Lightweight,U-DEC,,5,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Rose Namajunas,Joanna Jedrzejczyk,0,0,105,145,1,0,0,0,Women's Strawweight,U-DEC,,5,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Renato Moicano,Calvin Kattar,0,0,116,41,0,0,0,0,Featherweight,U-DEC,,3,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Zabit Magomedsharipov,Kyle Bochniak,0,0,97,43,5,0,0,0,Featherweight,U-DEC,,3,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Chris Gruetzemacher,Joe Lauzon,0,0,128,48,0,0,0,0,Lightweight,KO/TKO,,2,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Karolina Kowalkiewicz,Felice Herrig,0,0,126,86,0,0,0,0,Women's Strawweight,S-DEC,,3,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Olivier Aubin-Mercier,Evan Dunham,1,0,13,4,0,0,0,0,Lightweight,KO/TKO,Knees,1,0:53,49e7e05f902479ca,53
2018-04-07,"Brooklyn, New York, USA",win,Ashlee Evans-Smith,Bec Rawlings,0,0,116,88,1,0,0,0,Women's Flyweight,U-DEC,,3,5:00,49e7e05f902479ca,300
2018-04-07,"Brooklyn, New York, USA",win,Devin Clark,Mike Rodriguez,0,0,50,40,7,0,0,0,Light Heavyweight,U-DEC,,3,5:00,49e7e05f902479ca,300
2010-02-20,"Sydney, New South Wales, Australia",win,Cain Velasquez,Antonio Rodrigo Nogueira,1,0,23,3,0,0,0,0,Heavyweight,KO/TKO,Punch,1,2:20,49efbdc6c9f650c4,140
2010-02-20,"Sydney, New South Wales, Australia",win,Wanderlei Silva,Michael Bisping,1,0,42,32,1,5,1,0,Middleweight,U-DEC,,3,5:00,49efbdc6c9f650c4,300
2010-02-20,"Sydney, New South Wales, Australia",win,George Sotiropoulos,Joe Stevenson,0,0,20,7,2,3,3,2,Lightweight,U-DEC,,3,5:00,49efbdc6c9f650c4,300
2010-02-20,"Sydney, New South Wales, Australia",win,Ryan Bader,Keith Jardine,1,0,29,15,3,0,0,0,Light Heavyweight,KO/TKO,Punch,3,2:10,49efbdc6c9f650c4,130
2010-02-20,"Sydney, New South Wales, Australia",win,Mirko Filipovic,Anthony Perosh,0,0,29,9,0,0,1,0,Heavyweight,KO/TKO,,2,5:00,49efbdc6c9f650c4,300
2010-02-20,"Sydney, New South Wales, Australia",win,Krzysztof Soszynski,Stephan Bonnar,0,0,48,36,0,2,0,0,Light Heavyweight,KO/TKO,,3,1:04,49efbdc6c9f650c4,64
2010-02-20,"Sydney, New South Wales, Australia",win,Chris Lytle,Brian Foster,0,0,2,5,0,1,1,0,Welterweight,SUB,Kneebar,1,1:41,49efbdc6c9f650c4,101
2010-02-20,"Sydney, New South Wales, Australia",win,CB Dollaway,Goran Reljic,0,0,25,20,5,1,1,3,Middleweight,U-DEC,,3,5:00,49efbdc6c9f650c4,300
2010-02-20,"Sydney, New South Wales, Australia",win,James Te Huna,Igor Pokrajac,0,2,22,25,5,2,1,0,Light Heavyweight,KO/TKO,Punches,3,3:26,49efbdc6c9f650c4,206
1998-05-15,"Mobile, Alabama, USA",win,Frank Shamrock,Jeremy Horn,0,0,20,14,0,5,3,0,Middleweight,SUB,Kneebar,2,1:28,4a01dc8376736ef5,88
1998-05-15,"Mobile, Alabama, USA",win,Pete Williams,Mark Coleman,1,0,22,26,0,3,1,0,Heavyweight,KO/TKO,Kick,2,0:38,4a01dc8376736ef5,38
1998-05-15,"Mobile, Alabama, USA",win,Dan Henderson,Carlos Newton,0,2,28,20,3,2,0,1,Middleweight,S-DEC,,2,3:00,4a01dc8376736ef5,180
1998-05-15,"Mobile, Alabama, USA",win,David Abbott,Hugo Duarte,0,0,11,0,0,1,0,0,Heavyweight,KO/TKO,Punches,1,0:43,4a01dc8376736ef5,43
1998-05-15,"Mobile, Alabama, USA",win,Mike van Arsdale,Joe Pardo,0,0,27,4,1,0,1,1,Heavyweight,SUB,Keylock,1,11:01,4a01dc8376736ef5,661
1998-05-15,"Mobile, Alabama, USA",win,Carlos Newton,Bob Gilstrap,0,0,1,0,1,0,3,0,Middleweight,SUB,Triangle Choke,1,0:52,4a01dc8376736ef5,52
1998-05-15,"Mobile, Alabama, USA",win,Dan Henderson,Allan Goes,1,1,31,36,1,0,1,0,Middleweight,U-DEC,,2,3:00,4a01dc8376736ef5,180
1998-05-15,"Mobile, Alabama, USA",win,Andre Roberts,Harry Moskowitz,,,,,,,,,Heavyweight,U-DEC,,2,3:00,4a01dc8376736ef5,180
1998-05-15,"Mobile, Alabama, USA",win,Chuck Liddell,Noe Hernandez,0,0,46,9,2,1,0,0,Middleweight,U-DEC,,1,12:00,4a01dc8376736ef5,720
2021-04-17,"Las Vegas, Nevada, USA",win,Robert Whittaker,Kelvin Gastelum,0,0,150,62,4,1,0,0,Middleweight,U-DEC,,5,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Andrei Arlovski,Chase Sherman,0,0,105,88,0,0,0,0,Heavyweight,U-DEC,,3,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Jacob Malkoun,Abdul Razak Alhassan,0,0,27,21,8,0,2,0,Middleweight,U-DEC,,3,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Tracy Cortez,Justine Kish,0,1,66,55,3,0,1,0,Women's Flyweight,S-DEC,,3,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Luis Pena,Alexander Munoz,0,0,90,80,0,4,0,0,Lightweight,S-DEC,,3,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Alexandr Romanov,Juan Espino,0,0,32,12,2,4,0,0,Heavyweight,S-DEC,,3,1:05,4a35913bd9aa4161,65
2021-04-17,"Las Vegas, Nevada, USA",win,Jessica Penne,Loopy Godinez,0,0,31,40,1,3,0,0,Women's Strawweight,S-DEC,,3,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Gerald Meerschaert,Bartosz Fabinski,0,0,8,6,0,1,1,0,Middleweight,SUB,Guillotine Choke,1,2:00,4a35913bd9aa4161,120
2021-04-17,"Las Vegas, Nevada, USA",win,Austin Hubbard,Dakota Bush,0,0,67,41,1,1,0,0,Lightweight,U-DEC,,3,5:00,4a35913bd9aa4161,300
2021-04-17,"Las Vegas, Nevada, USA",win,Tony Gravely,Anthony Birchak,2,0,39,18,4,0,0,1,Bantamweight,KO/TKO,Punch,2,1:31,4a35913bd9aa4161,91
2022-07-02,"Las Vegas, Nevada, USA",win,Israel Adesanya,Jared Cannonier,0,0,116,90,0,0,0,0,Middleweight,U-DEC,,5,5:00,4a9e305633f3ef47,300
2022-07-02,"Las Vegas, Nevada, USA",win,Alexander Volkanovski,Max Holloway,0,0,199,127,0,0,0,0,Featherweight,U-DEC,,5,5:00,4a9e305633f3ef47,300
2022-07-02,"Las Vegas, Nevada, USA",win,Alex Pereira,Sean Strickland,1,0,25,15,0,0,0,0,Middleweight,KO/TKO,Punches,1,2:36,4a9e305633f3ef47,156
2022-07-02,"Las Vegas, Nevada, USA",win,Bryan Barberena,Robbie Lawler,0,0,147,81,0,0,0,0,Welterweight,KO/TKO,Punches,2,4:47,4a9e305633f3ef47,287
2022-07-02,"Las Vegas, Nevada, USA",ncnc,Pedro Munhoz,Sean O'Malley,0,0,26,25,0,0,0,0,Bantamweight,CNC,,2,3:09,4a9e305633f3ef47,189
2022-07-02,"Las Vegas, Nevada, USA",win,Jalin Turner,Brad Riddell,0,0,3,2,0,0,1,0,Lightweight,SUB,Guillotine Choke,1,0:45,4a9e305633f3ef47,45
2022-07-02,"Las Vegas, Nevada, USA",win,Jim Miller,Donald Cerrone,0,0,24,21,1,0,1,0,Welterweight,SUB,Guillotine Choke,2,1:32,4a9e305633f3ef47,92
2022-07-02,"Las Vegas, Nevada, USA",win,Ian Machado Garry,Gabe Green,1,0,116,90,1,1,0,0,Welterweight,U-DEC,,3,5:00,4a9e305633f3ef47,300
2022-07-02,"Las Vegas, Nevada, USA",win,Dricus Du Plessis,Brad Tavares,0,0,113,82,0,0,0,0,Middleweight,U-DEC,,3,5:00,4a9e305633f3ef47,300
2022-07-02,"Las Vegas, Nevada, USA",win,Andre Muniz,Uriah Hall,0,0,17,6,4,0,0,0,Middleweight,U-DEC,,3,5:00,4a9e305633f3ef47,300
2022-07-02,"Las Vegas, Nevada, USA",win,Maycee Barber,Jessica Eye,0,0,63,35,0,1,0,0,Women's Flyweight,U-DEC,,3,5:00,4a9e305633f3ef47,300
2022-07-02,"Las Vegas, Nevada, USA",win,Julija Stoliarenko,Jessica-Rose Clark,0,0,6,9,1,0,1,0,Women's Bantamweight,SUB,Armbar,1,0:42,4a9e305633f3ef47,42
2016-12-30,"Las Vegas, Nevada, USA",win,Amanda Nunes,Ronda Rousey,0,0,27,7,0,0,0,0,Women's Bantamweight,KO/TKO,Punches,1,0:48,4b2390cfaceb91d8,48
2016-12-30,"Las Vegas, Nevada, USA",win,Cody Garbrandt,Dominick Cruz,2,0,68,88,1,0,0,0,Bantamweight,U-DEC,,5,5:00,4b2390cfaceb91d8,300
2016-12-30,"Las Vegas, Nevada, USA",win,TJ Dillashaw,John Lineker,0,0,71,38,5,1,1,0,Bantamweight,U-DEC,,3,5:00,4b2390cfaceb91d8,300
2016-12-30,"Las Vegas, Nevada, USA",win,Dong Hyun Kim,Tarec Saffiedine,0,0,36,52,3,2,0,0,Welterweight,S-DEC,,3,5:00,4b2390cfaceb91d8,300
2016-12-30,"Las Vegas, Nevada, USA",win,Ray Borg,Louis Smolka,0,0,21,10,4,0,1,1,Flyweight,U-DEC,,3,5:00,4b2390cfaceb91d8,300
2016-12-30,"Las Vegas, Nevada, USA",win,Neil Magny,Johny Hendricks,0,0,50,18,1,6,2,0,Welterweight,U-DEC,,3,5:00,4b2390cfaceb91d8,300
2016-12-30,"Las Vegas, Nevada, USA",win,Antonio Carlos Junior,Marvin Vettori,0,0,28,29,4,1,0,1,Middleweight,U-DEC,,3,5:00,4b2390cfaceb91d8,300
2016-12-30,"Las Vegas, Nevada, USA",win,Alex Garcia,Mike Pyle,1,0,14,5,1,0,0,0,Welterweight,KO/TKO,Punch,1,3:34,4b2390cfaceb91d8,214
2016-12-30,"Las Vegas, Nevada, USA",win,Niko Price,Brandon Thatch,0,0,6,8,1,0,2,2,Welterweight,SUB,Arm Triangle,1,4:30,4b2390cfaceb91d8,270
2016-12-30,"Las Vegas, Nevada, USA",ncnc,Alex Oliveira,Tim Means,1,0,6,17,1,1,0,0,Welterweight,CNC,,1,3:33,4b2390cfaceb91d8,213
2020-06-06,"Las Vegas, Nevada, USA",win,Amanda Nunes,Felicia Spencer,0,0,124,42,6,0,1,0,Women's Featherweight,U-DEC,,5,5:00,4c12aa7ca246e7a4,300
2020-06-06,"Las Vegas, Nevada, USA",win,Cody Garbrandt,Raphael Assuncao,1,0,19,17,0,0,0,0,Bantamweight,KO/TKO,Punch,2,4:59,4c12aa7ca246e7a4,299
2020-06-06,"Las Vegas, Nevada, USA",win,Aljamain Sterling,Cory Sandhagen,0,0,2,1,0,0,2,0,Bantamweight,SUB,Rear Naked Choke,1,1:28,4c12aa7ca246e7a4,88
2020-06-06,"Las Vegas, Nevada, USA",win,Neil Magny,Anthony Rocco Martin,0,0,64,37,0,1,0,0,Welterweight,U-DEC,,3,5:00,4c12aa7ca246e7a4,300
2020-06-06,"Las Vegas, Nevada, USA",win,Sean O'Malley,Eddie Wineland,1,0,13,4,0,0,0,0,Bantamweight,KO/TKO,Punch,1,1:54,4c12aa7ca246e7a4,114
2020-06-06,"Las Vegas, Nevada, USA",win,Alex Caceres,Chase Hooper,1,0,103,53,1,0,0,0,Featherweight,U-DEC,,3,5:00,4c12aa7ca246e7a4,300
